Company Name: Varyaa Creations Ltd, Sector: Trading, Industry: Trading,
Company Name: Veerhealth Care Ltd, Sector: Pharmaceuticals, Industry: Pharmaceuticals - Indian - Formulations,
Company Name: Cyber Media (India) Ltd, Sector: Entertainment, Industry: Entertainment / Electronic Media Software,
Company Name: Haryana Leather Chemicals Ltd, Sector: Chemicals, Industry: Chemicals,
Company Name: Sawaca Enterprises Ltd, Sector: Trading, Industry: Trading,
Company Name: Vera Synthetic Ltd, Sector: Textiles, Industry: Textiles - Manmade,
Company Name: Medinova Diagnostic Services Ltd, Sector: Healthcare, Industry: Healthcare,
Company Name: Sri Ramakrishna Mills (Coimbatore) Ltd, Sector: Diversified, Industry: Diversified - Medium / Small,
Company Name: Invigorated Business Consulting Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Mish Designs Ltd, Sector: E-Commerce/App based Aggregator, Industry: Textiles - Products,
Company Name: Veejay Lakshmi Engineering Works Ltd, Sector: Textiles, Industry: Textiles - Cotton/Blended,
Company Name: Standard Batteries Ltd, Sector: Trading, Industry: Trading,
Company Name: Polyspin Exports Ltd, Sector: Packaging, Industry: Packaging,
Company Name: Innokaiz India Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Panjon Ltd, Sector: Pharmaceuticals, Industry: Pharmaceuticals - Indian - Formulations,
Company Name: Bombay Talkies Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Jagsonpal Finance & Leasing Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: ASL Industries Ltd, Sector: Auto Ancillaries, Industry: Auto Ancillaries,
Company Name: B2B Software Technologies Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: Sylph Technologies Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: RKD Agri & Retail Ltd, Sector: Retail, Industry: Trading,
Company Name: Vasudhagama Enterprises Ltd, Sector: Trading, Industry: Trading,
Company Name: Hybrid Financial Services Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Chennai Meenakshi Multispeciality Hospital Ltd, Sector: Healthcare, Industry: Healthcare,
Company Name: Gujarat Inject (Kerala) Ltd, Sector: Pharmaceuticals, Industry: Pharmaceuticals - Indian - Formulations,
Company Name: Gajanan Securities Services Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Ishan International Ltd, Sector: Engineering, Industry: Engineering,
Company Name: Sudal Industries Ltd, Sector: Non Ferrous Metals, Industry: Aluminium and Aluminium Products,
Company Name: Nidan Laboratories & Healthcare Ltd, Sector: Healthcare, Industry: Healthcare,
Company Name: MPIL Corporation Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Sarthak Industries Ltd, Sector: Trading, Industry: Trading,
Company Name: Vertex Securities Ltd, Sector: Stock/ Commodity Brokers, Industry: Finance & Investments,
Company Name: Sunil Agro Foods Ltd, Sector: FMCG, Industry: Food - Processing - Indian,
Company Name: Inspire Films Ltd, Sector: Entertainment, Industry: Entertainment / Electronic Media Software,
Company Name: DRA Consultants Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Swasti Vinayaka Art & Heritage Corporation Ltd, Sector: Construction, Industry: Construction,
Company Name: Utique Enterprises Ltd, Sector: Stock/ Commodity Brokers, Industry: Finance & Investments,
Company Name: Safa Systems & Technologies Ltd, Sector: Trading, Industry: Trading,
Company Name: Faalcon Concepts Ltd, Sector: Construction, Industry: Construction,
Company Name: G-Tec Janix Education Ltd, Sector: Education, Industry: Miscellaneous,
Company Name: Swati Projects Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Raw Edge Industrial Solutions Ltd, Sector: Mining & Mineral products, Industry: Mining / Minerals / Metals,
Company Name: Glance Finance Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Aruna Hotels Ltd, Sector: Hotels & Restaurants, Industry: Hotels,
Company Name: Indus Finance Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Concord Drugs Ltd, Sector: Pharmaceuticals, Industry: Pharmaceuticals - Indian - Bulk Drugs & Formln,
Company Name: Gujarat Hy-Spin Ltd, Sector: Textiles, Industry: Textiles - Cotton/Blended,
Company Name: JMJ Fintech Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Sanginita Chemicals Ltd, Sector: Chemicals, Industry: Chemicals,
Company Name: S P Capital Financing Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Infronics Systems Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: Sarup Industries Ltd, Sector: Leather, Industry: Leather / Leather Products,
Company Name: Sanwaria Consumer Ltd, Sector: FMCG, Industry: Food - Processing - Indian,
Company Name: Rajkamal Synthetics Ltd, Sector: Textiles, Industry: Textiles - Processing,
Company Name: Uniinfo Telecom Services Ltd, Sector: Telecomm-Service, Industry: Telecommunications - Service Provider,
Company Name: Jet Solar Ltd, Sector: Construction, Industry: Construction,
Company Name: Nivaka Fashions Ltd, Sector: Trading, Industry: Trading,
Company Name: India Cements Capital Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: K-Lifestyle & Industries Ltd, Sector: Textiles, Industry: Textiles - Products,
Company Name: Continental Seeds and Chemicals Ltd, Sector: Trading, Industry: Trading,
Company Name: Kratos Energy & Infrastructure Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Poojawestern Metaliks Ltd, Sector: Non Ferrous Metals, Industry: Mining / Minerals / Metals,
Company Name: Arman Holdings Ltd, Sector: Trading, Industry: Trading,
Company Name: A F Enterprises Ltd, Sector: Trading, Industry: Trading,
Company Name: Sangal Papers Ltd, Sector: Paper, Industry: Paper,
Company Name: Libord Finance Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Annvrridhhi Ventures Ltd, Sector: Trading, Industry: Trading,
Company Name: Zodiac-JRD-MKJ Ltd, Sector: Diamond, Gems and Jewellery, Industry: Diamond Cutting / Jewellery,
Company Name: Kalahridhaan Trendz Ltd, Sector: Textiles, Industry: Textiles - Products,
Company Name: PVV Infra Ltd, Sector: Realty, Industry: Construction,
Company Name: KK Shah Hospitals Ltd, Sector: Healthcare, Industry: Healthcare,
Company Name: G R Cables Ltd, Sector: Cables, Industry: Cables - Telephone,
Company Name: Jay Kailash Namkeen Ltd, Sector: FMCG, Industry: Food - Processing - Indian,
Company Name: Family Care Hospitals Ltd, Sector: Healthcare, Industry: Healthcare,
Company Name: Hindoostan Mills Ltd, Sector: Textiles, Industry: Textiles - Products,
Company Name: Natural Biocon (India) Ltd, Sector: Retail, Industry: Trading,
Company Name: Moxsh Overseas Educon Ltd, Sector: Education, Industry: Miscellaneous,
Company Name: Jainex Aamcol Ltd, Sector: Auto Ancillaries, Industry: Auto Ancillaries,
Company Name: Dipna Pharmachem Ltd, Sector: Pharmaceuticals, Industry: Pharmaceuticals - Indian - Bulk Drugs & Formln,
Company Name: TV Vision Ltd, Sector: Entertainment, Industry: Entertainment / Electronic Media Software,
Company Name: KJMC Corporate Advisors (India) Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Nirmitee Robotics India Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Pasupati Spinning & Weaving Mills Ltd, Sector: Textiles, Industry: Textiles - Spinning - Synthetic / Blended,
Company Name: Quality RO Industries Ltd, Sector: Logistics, Industry: Miscellaneous,
Company Name: Nirav Commercials Ltd, Sector: Non Ferrous Metals, Industry: Aluminium and Aluminium Products,
Company Name: Adeshwar Meditex Ltd, Sector: Healthcare, Industry: Healthcare,
Company Name: Deco-Mica Ltd, Sector: Plywood Boards/Laminates, Industry: Miscellaneous,
Company Name: Benara Bearings & Pistons Ltd, Sector: Bearings, Industry: Bearings,
Company Name: TCM Ltd, Sector: Trading, Industry: Trading,
Company Name: Roselabs Finance Ltd, Sector: Realty, Industry: Construction,
Company Name: Yasons Chemex Care Ltd, Sector: Chemicals, Industry: Dyes And Pigments,
Company Name: Transgene Biotek Ltd, Sector: Healthcare, Industry: Miscellaneous,
Company Name: Pecos Hotels & Pubs Ltd, Sector: Hotels & Restaurants, Industry: Hotels,
Company Name: Gajanand International Ltd, Sector: Textiles, Industry: Textiles - Products,
Company Name: Alfa Ica (India) Ltd, Sector: Plywood Boards/Laminates, Industry: Miscellaneous,
Company Name: Global Capital Markets Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Samsrita Labs Ltd, Sector: Trading, Industry: Trading,
Company Name: Bombay Wire Ropes Ltd, Sector: Steel, Industry: Steel - Medium / Small,
Company Name: Infomedia Press Ltd, Sector: Printing & Stationery, Industry: Printing & Stationery,
Company Name: Samyak International Ltd, Sector: Trading, Industry: Trading,
Company Name: Morarjee Textiles Ltd, Sector: Textiles, Industry: Textiles - Products,
Company Name: Choksi Imaging Ltd, Sector: Miscellaneous, Industry: Photographic And Allied Products,
Company Name: Abirami Financial Services (India) Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Cargotrans Maritime Ltd, Sector: Logistics, Industry: Miscellaneous,
Company Name: Sree Jayalakshmi Autospin Ltd, Sector: Textiles, Industry: Textiles - Cotton/Blended,
Company Name: Bikewo Green Tech Ltd, Sector: Automobile, Industry: Automobiles - Motorcycles / Mopeds,
Company Name: Chordia Food Products Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: National General Industries Ltd, Sector: Steel, Industry: Steel - Medium / Small,
Company Name: Salguti Industries Ltd, Sector: Packaging, Industry: Packaging,
Company Name: Munoth Financial Services Ltd, Sector: Stock/ Commodity Brokers, Industry: Finance & Investments,
Company Name: Dhyaani Tradeventtures Ltd, Sector: Trading, Industry: Trading,
Company Name: SBEC Systems (India) Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Ranjeet Mechatronics Ltd, Sector: Capital Goods-Non Electrical Equipment, Industry: Engineering,
Company Name: Kaushalya Infrastructure Development Corpn Ltd, Sector: Hotels & Restaurants, Industry: Hotels,
Company Name: Jai Mata Glass Ltd, Sector: Trading, Industry: Trading,
Company Name: AA Plus Tradelink Ltd, Sector: Trading, Industry: Trading,
Company Name: Fone4 Communications (India) Ltd, Sector: E-Commerce/App based Aggregator, Industry: Trading,
Company Name: Vikas Wsp Ltd, Sector: Chemicals, Industry: Chemicals,
Company Name: Anka India Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: Maris Spinners Ltd, Sector: Textiles, Industry: Textiles - Cotton/Blended,
Company Name: Parshwanath Corporation Ltd, Sector: Realty, Industry: Construction,
Company Name: Shrydus Industries Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Bluechip Tex Industries Ltd, Sector: Textiles, Industry: Textiles - Processing,
Company Name: Winpro Industries Ltd, Sector: Entertainment, Industry: Entertainment / Electronic Media Software,
Company Name: Vinyoflex Ltd, Sector: Plastic products, Industry: Plastics Products,
Company Name: Innovative Ideals and Services India Ltd, Sector: Trading, Industry: Trading,
Company Name: Rishabh Special Yarns Ltd, Sector: Textiles, Industry: Textiles - Processing,
Company Name: Prime Urban Development India Ltd, Sector: Realty, Industry: Construction,
Company Name: Dynamic Industries Ltd, Sector: Chemicals, Industry: Dyes And Pigments,
Company Name: Ashiana Ispat Ltd, Sector: Steel, Industry: Steel - Medium / Small,
Company Name: Sterling Powergensys Ltd, Sector: Trading, Industry: Trading,
Company Name: Popular Estate Management Ltd, Sector: Realty, Industry: Construction,
Company Name: Goel Food Products Ltd, Sector: Hotels & Restaurants, Industry: Hotels,
Company Name: Cityman Ltd, Sector: Realty, Industry: Construction,
Company Name: Global Longlife Hospital and Research Ltd, Sector: Healthcare, Industry: Healthcare,
Company Name: Vrundavan Plantation Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Cochin Malabar Estates & Industries Ltd, Sector: Plantation & Plantation Products, Industry: Miscellaneous,
Company Name: Perfect Infraengineers Ltd, Sector: Capital Goods-Non Electrical Equipment, Industry: Electric Equipment,
Company Name: Lerthai Finance Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Lex Nimble Solutions Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: Mandeep Auto Industries Ltd, Sector: Auto Ancillaries, Industry: Auto Ancillaries,
Company Name: Retro Green Revolution Ltd, Sector: Plantation & Plantation Products, Industry: Tea,
Company Name: Phaarmasia Ltd, Sector: Pharmaceuticals, Industry: Pharmaceuticals - Indian - Bulk Drugs & Formln,
Company Name: Prima Industries Ltd, Sector: Edible Oil, Industry: Solvent Extraction,
Company Name: Ahimsa Industries Ltd, Sector: Plastic products, Industry: Plastics Products,
Company Name: Veer Energy & Infrastructure Ltd, Sector: Infrastructure Developers & Operators, Industry: Construction,
Company Name: Khoobsurat Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: SP Refractories Ltd, Sector: Refractories, Industry: Refractories / Intermediates,
Company Name: Ventura Textiles Ltd, Sector: Textiles, Industry: Textiles - Processing,
Company Name: Adarsh Plant Protect Ltd, Sector: Packaging, Industry: Packaging,
Company Name: IITL Projects Ltd, Sector: Realty, Industry: Construction,
Company Name: Chothani Foods Ltd, Sector: Trading, Industry: Trading,
Company Name: A G Universal Ltd, Sector: Trading, Industry: Trading,
Company Name: Asian Tea & Exports Ltd, Sector: Trading, Industry: Trading,
Company Name: Greencrest Financial Services Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Shiva Granito Export Ltd, Sector: Mining & Mineral products, Industry: Mining / Minerals / Metals,
Company Name: Stanrose Mafatlal Investment & Finance Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Sanblue Corporation Ltd, Sector: Trading, Industry: Trading,
Company Name: Machhar Industries Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Benchmark Computer Solutions Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: Hindustan Fluoro Carbons Ltd, Sector: Petrochemicals, Industry: Petrochemicals,
Company Name: Inland Printers Ltd, Sector: Printing & Stationery, Industry: Printing & Stationery,
Company Name: Marinetrans India Ltd, Sector: Logistics, Industry: Miscellaneous,
Company Name: Shreevatsaa Finance & Leasing Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Ironwood Education Ltd, Sector: Education, Industry: Miscellaneous,
Company Name: COSYN Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: Omkar Pharmachem Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Vapi Enterprise Ltd, Sector: Paper, Industry: Paper,
Company Name: Intec Capital Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: TTI Enterprise Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Jindal Capital Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Amco India Ltd, Sector: Non Ferrous Metals, Industry: Aluminium and Aluminium Products,
Company Name: Madhusudan Securities Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Neopolitan Pizza and Foods Ltd, Sector: Trading, Industry: Trading,
Company Name: Tirupati Tyres Ltd, Sector: Trading, Industry: Trading,
Company Name: IGC Industries Ltd, Sector: Trading, Industry: Trading,
Company Name: Olympia Industries Ltd, Sector: E-Commerce/App based Aggregator, Industry: Trading,
Company Name: Sahara Housing Fina Corporation Ltd, Sector: Finance, Industry: Finance - Housing,
Company Name: Brisk Technovision Ltd, Sector: IT - Hardware, Industry: Computers - Hardware,
Company Name: Sai Swami Metals and Alloys Ltd, Sector: Consumer Durables, Industry: Domestic Appliances,
Company Name: Virtual Global Education Ltd, Sector: Education, Industry: Miscellaneous,
Company Name: Zenith Fibres Ltd, Sector: Textiles, Industry: Textiles - Manmade,
Company Name: Goenka Diamond & Jewels Ltd, Sector: Diamond, Gems and Jewellery, Industry: Diamond Cutting / Jewellery,
Company Name: Narendra Properties Ltd, Sector: Construction, Industry: Construction,
Company Name: Piotex Industries Ltd, Sector: Textiles, Industry: Textiles - Cotton/Blended,
Company Name: Frontier Capital Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: MRC Agrotech Ltd, Sector: Trading, Industry: Trading,
Company Name: Shubhlaxmi Jewel Art Ltd, Sector: Trading, Industry: Trading,
Company Name: Gayatri Highways Ltd, Sector: Infrastructure Developers & Operators, Industry: Construction,
Company Name: Visagar Polytex Ltd, Sector: Trading, Industry: Trading,
Company Name: S & T Corporation Ltd, Sector: Realty, Industry: Construction,
Company Name: Citichem India Ltd, Sector: Trading, Industry: Trading,
Company Name: Regent Enterprises Ltd, Sector: Trading, Industry: Trading,
Company Name: Ace Integrated Solutions Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: Norben Tea & Exports Ltd, Sector: Plantation & Plantation Products, Industry: Tea,
Company Name: Tai Industries Ltd, Sector: Trading, Industry: Trading,
Company Name: Zenith Health Care Ltd, Sector: Pharmaceuticals, Industry: Pharmaceuticals - Indian - Formulations,
Company Name: Easun Capital Markets Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: EP Biocomposites Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Shubham Polyspin Ltd, Sector: Textiles, Industry: Textiles - Products,
Company Name: LWS Knitwear Ltd, Sector: Trading, Industry: Trading,
Company Name: Yuranus Infrastructure Ltd, Sector: Realty, Industry: Construction,
Company Name: Hamps Bio Limited, Sector: Trading, Industry: Trading,
Company Name: Best Eastern Hotels Ltd, Sector: Hotels & Restaurants, Industry: Hotels,
Company Name: Miven Machine Tools Ltd, Sector: Capital Goods-Non Electrical Equipment, Industry: Engineering,
Company Name: Hisar Spinning Mills Ltd, Sector: Textiles, Industry: Textiles - Cotton/Blended,
Company Name: Neeraj Paper Marketing Ltd, Sector: Trading, Industry: Trading,
Company Name: Osiajee Texfab Ltd, Sector: Trading, Industry: Trading,
Company Name: Harish Textile Engineers Ltd, Sector: Textiles, Industry: Textiles - Products,
Company Name: Polysil Irrigation Systems Ltd, Sector: Plastic products, Industry: Plastics Products,
Company Name: Pentokey Organy (India) Ltd, Sector: Pharmaceuticals, Industry: Pharmaceuticals - Indian - Bulk Drugs & Formln,
Company Name: Anuroop Packaging Ltd, Sector: Packaging, Industry: Packaging,
Company Name: Nanavati Ventures Ltd, Sector: Trading, Industry: Trading,
Company Name: Tijaria Polypipes Ltd, Sector: Plastic products, Industry: Plastics Products,
Company Name: Pro CLB Global Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Bohra Industries Ltd, Sector: Fertilizers, Industry: Fertilizers,
Company Name: Marg Techno-Projects Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: B.C. Power Controls Ltd, Sector: Trading, Industry: Trading,
Company Name: Cyber Media Research & Services Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: ACI Infocom Ltd, Sector: Realty, Industry: Construction,
Company Name: DJS Stock & Shares Ltd, Sector: Stock/ Commodity Brokers, Industry: Finance & Investments,
Company Name: JMD Ventures Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Sofcom Systems Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: Steel Strips Infrastructures Ltd, Sector: Realty, Industry: Construction,
Company Name: Kallam Textiles Ltd, Sector: Textiles, Industry: Textiles - Cotton/Blended,
Company Name: Impex Ferro Tech Ltd, Sector: Ferro Alloys, Industry: Mining / Minerals / Metals,
Company Name: Cargosol Logistics Ltd, Sector: Logistics, Industry: Miscellaneous,
Company Name: Madhusudan Industries Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: V R Films & Studios Ltd, Sector: Entertainment, Industry: Entertainment / Electronic Media Software,
Company Name: Bodhtree Consulting Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: Danube Industries Ltd, Sector: Trading, Industry: Trading,
Company Name: Cella Space Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Cil Securities Ltd, Sector: Stock/ Commodity Brokers, Industry: Finance & Investments,
Company Name: Prism Finance Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Ace Men Engg Works Ltd, Sector: Trading, Industry: Trading,
Company Name: Quality Foils (India) Ltd, Sector: Steel, Industry: Steel - Medium / Small,
Company Name: Shahi Shipping Ltd, Sector: Shipping, Industry: Shipping,
Company Name: Sinnar Bidi Udyog Ltd, Sector: Tobacco Products, Industry: Miscellaneous,
Company Name: Innovative Tyres & Tubes Ltd, Sector: Tyres, Industry: Tyres,
Company Name: Rapid Investments Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Platinumone Business Services Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: H. S. India Ltd, Sector: Hotels & Restaurants, Industry: Hotels,
Company Name: Franklin Leasing & Finance Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Jayshree Chemicals Ltd, Sector: Trading, Industry: Trading,
Company Name: Manraj Housing Finance Ltd, Sector: Finance, Industry: Finance - Housing,
Company Name: Sattva Sukun Lifecare Ltd, Sector: Trading, Industry: Trading,
Company Name: Docmode Health Technologies Ltd, Sector: Education, Industry: Miscellaneous,
Company Name: Inducto Steel Ltd, Sector: Ship Building, Industry: Miscellaneous,
Company Name: Purshottam Investofin Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Bangalore Fort Farms Ltd, Sector: Trading, Industry: Trading,
Company Name: Brandbucket Media & Technology Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Radaan Mediaworks (I) Ltd, Sector: Entertainment, Industry: Entertainment / Electronic Media Software,
Company Name: Sunil Industries Ltd, Sector: Textiles, Industry: Textiles - Processing,
Company Name: Vilin Bio Med Ltd, Sector: Pharmaceuticals, Industry: Pharmaceuticals - Indian - Bulk Drugs,
Company Name: Excellent Wires and Packaging Ltd, Sector: Steel, Industry: Steel - Medium / Small,
Company Name: Triliance Polymers Ltd, Sector: Trading, Industry: Trading,
Company Name: SSPDL Ltd, Sector: Realty, Industry: Construction,
Company Name: Paos Industries Ltd, Sector: FMCG, Industry: Detergents / Intermediates,
Company Name: Sadhna Broadcast Ltd, Sector: Entertainment, Industry: Entertainment / Electronic Media Software,
Company Name: Shree Securities Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Kaiser Corporation Ltd, Sector: Printing & Stationery, Industry: Printing & Stationery,
Company Name: Grand Foundry Ltd, Sector: Steel, Industry: Steel - Medium / Small,
Company Name: Tarini International Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Vijay Textiles Ltd, Sector: Textiles, Industry: Textiles - Processing,
Company Name: Abhishek Finlease Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Apt Packaging Ltd, Sector: Plastic products, Industry: Plastics Products,
Company Name: KCL Infra Projects Ltd, Sector: Infrastructure Developers & Operators, Industry: Construction,
Company Name: Arrowhead Seperation Engineering Ltd, Sector: Engineering, Industry: Engineering,
Company Name: Shanthala FMCG Products Ltd, Sector: Trading, Industry: Trading,
Company Name: Indo Cotspin Ltd, Sector: Textiles, Industry: Textiles - Cotton/Blended,
Company Name: Mudunuru Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: Amin Tannery Ltd, Sector: Leather, Industry: Leather / Leather Products,
Company Name: Suncare Traders Ltd, Sector: Trading, Industry: Trading,
Company Name: Bacil Pharma Ltd, Sector: Pharmaceuticals, Industry: Pharmaceuticals - Indian - Bulk Drugs,
Company Name: RTCL Ltd, Sector: Realty, Industry: Construction,
Company Name: Ishita Drugs & Industries Ltd, Sector: Pharmaceuticals, Industry: Pharmaceuticals - Indian - Bulk Drugs,
Company Name: Sovereign Diamonds Ltd, Sector: Diamond, Gems and Jewellery, Industry: Diamond Cutting / Jewellery,
Company Name: Sunrest Lifescience Ltd, Sector: Pharmaceuticals, Industry: Pharmaceuticals - Indian - Bulk Drugs & Formln,
Company Name: Velan Hotels Ltd, Sector: Hotels & Restaurants, Industry: Hotels,
Company Name: Asian Petroproducts & Exports Ltd, Sector: Retail, Industry: Trading,
Company Name: Paramount Cosmetics (India) Ltd, Sector: FMCG, Industry: Personal Care - Indian,
Company Name: Heads UP Ventures Ltd, Sector: Retail, Industry: Trading,
Company Name: Yash Innoventures Ltd, Sector: Realty, Industry: Construction,
Company Name: Reliable Ventures India Ltd, Sector: Hotels & Restaurants, Industry: Hotels,
Company Name: Mac Hotels Ltd, Sector: Hotels & Restaurants, Industry: Hotels,
Company Name: Globale Tessile Ltd, Sector: Textiles, Industry: Textiles - Products,
Company Name: MFL India Ltd, Sector: Logistics, Industry: Miscellaneous,
Company Name: TGIF Agribusiness Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: N D Metal Industries Ltd, Sector: Non Ferrous Metals, Industry: Mining / Minerals / Metals,
Company Name: Paragon Finance Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Ritesh International Ltd, Sector: Chemicals, Industry: Chemicals,
Company Name: Trans Freight Containers Ltd, Sector: Packaging, Industry: Packaging,
Company Name: Vikas Proppant & Granite Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Shree Bhavya Fabrics Ltd, Sector: Textiles, Industry: Textiles - Processing,
Company Name: Falcon Technoprojects India Ltd, Sector: Engineering, Industry: Engineering - Turnkey Services,
Company Name: Tavernier Resources Ltd, Sector: Trading, Industry: Trading,
Company Name: Neil Industries Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: GSB Finance Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Colinz Laboratories Ltd, Sector: Pharmaceuticals, Industry: Pharmaceuticals - Indian - Formulations,
Company Name: Frontline Corporation Ltd, Sector: Trading, Industry: Trading,
Company Name: IB Infotech Enterprises Ltd, Sector: Trading, Industry: Trading,
Company Name: Naturewings Holidays Ltd, Sector: Miscellaneous, Industry: Travel Agencies,
Company Name: Decillion Finance Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Howard Hotels Ltd, Sector: Hotels & Restaurants, Industry: Hotels,
Company Name: Norris Medicines Ltd, Sector: Pharmaceuticals, Industry: Pharmaceuticals - Indian - Bulk Drugs & Formln,
Company Name: Triveni Glass Ltd, Sector: Glass & Glass Products, Industry: Glass & Glass Products,
Company Name: Labelkraft Technologies Ltd, Sector: IT - Hardware, Industry: Computers - Hardware,
Company Name: Sancode Technologies Ltd, Sector: IT - Software, Industry: Computers - Software - Medium / Small,
Company Name: Silly Monks Entertainment Ltd, Sector: Entertainment, Industry: Entertainment / Electronic Media Software,
Company Name: Vanta Bioscience Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Shricon Industries Ltd, Sector: Construction, Industry: Construction,
Company Name: Bothra Metals & Alloys Ltd, Sector: Non Ferrous Metals, Industry: Aluminium and Aluminium Products,
Company Name: Modern Steels Ltd, Sector: Steel, Industry: Steel - Medium / Small,
Company Name: Veritaas Advertising Ltd, Sector: Miscellaneous, Industry: Miscellaneous,
Company Name: Tejassvi Aaharam Ltd, Sector: Textiles, Industry: Textiles - Cotton/Blended,
Company Name: Jiwanram Sheoduttrai Industries Ltd, Sector: Textiles, Industry: Textiles - Products,
Company Name: Cindrella Hotels Ltd, Sector: Hotels & Restaurants, Industry: Hotels,
Company Name: NB Footwear Ltd, Sector: Leather, Industry: Leather / Leather Products,
Company Name: SVS Ventures Ltd, Sector: Construction, Industry: Construction,
Company Name: Mihika Industries Ltd, Sector: Trading, Industry: Trading,
Company Name: BFL Asset Finvest Ltd, Sector: Finance, Industry: Finance & Investments,
Company Name: Bloom Industries Ltd, Sector: Trading, Industry: Trading,
Company Name: Suumaya Industries Ltd, Sector: Trading, Industry: Trading,
Company Name: Shree Metalloys Ltd, Sector: Trading, Industry: Trading,
Company Name: Caprolactam Chemicals Ltd, Sector: Chemicals, Industry: Chemicals,
Company Name: Zenlabs Ethica Ltd, Sector: Trading, Industry: Trading,
