BSE Symbol,NSE Symbol,Company Name          ,AUDITED,,,,,,,,,,LATEST QTR.,,,YEAR TO DATE,,,,,SHAREHOLDINGS,,,,MARKET RELATED DATA,,,,,Sector,*You will find NULL at many places. This for those companies that have announced their FY24 results and do not have YTD Sales or Net Profit. It is reflected in yearly numbers.
,,,Face,Month/,CEqt.,BkVal,Sales,NP,EPS,Div,D/E,RONW,LatQ,Sales,NP,Year/,Sales,Sales,NP,NP,Prom,. Pledged,Inst.,NoShold,Mkt.Cap.,Price,52 Week,Entprise,Trail.P/E,,
,,,Value,Year,Rs.Cr,Rs.,Rs.Cr.,Rs.Cr.,(Rs.),(Rs.),Ratio,(%),Year,Rs.Cr.,Rs.Cr,Month,Rs.Cr.,Growth,Rs.Cr.,Growth,(%),(%),(%),('000),Rs.Cr.,Rs.,H/L,Value,Ratio,,
,,,,,,,,,,,,,,,,,,,,,,,,,As on Date 6th Feb 2025,,,,,,
507205,TI,Tilaknagar Industries Ltd.,10,2403,192.73,41.87,2958.26,138.01,7.56,0.5,0.18,25.86,2412,805.35,54.15,2412N,2293.43,4.83,152.43,42.39,40,0,15.31,19.36,7637.89,387.6,457.30/182.60,7665.98,39.16,Breweries & Distilleries,
500128,ELECTCAST,Electrosteel Castings Ltd.,1,2403,61.82,88.12,7478.01,740.15,11.91,0,0.4,15.94,2412,1776.67,160.16,2412N,5180.42,0.36,521.37,0.77,46.21,5.29,20.75,61.82,7637.67,123,236.65/113.00,9041.71,10.27,Castings/Forgings,
542760,SWSOLAR,Sterling and Wilson Renewable Energy Ltd.,1,2403,23.32,124.77,3035.37,-210.79,3.74,0,0.18,4.55,2412,1837.2,17.14,2412N,3368.73,115.04,226.08,0,45.73,12.63,20.22,23.35,7592.07,324.45,828.00/305.45,8100.38,24.04,Engineering - Construction,
532790,TANLA,Tanla Platforms Ltd.,1,2403,13.45,44.9,3927.79,548.32,11.35,12,0.45,27.51,2412,1000.43,118.51,2412N,667.24,-10.86,115.43,61.08,44.1,0,12.94,13.46,7574.92,572.5,1086.05/539.25,7785.01,39.22,IT - Software,
501423,SHAILY,Shaily Engineering Plastics Ltd.,2,2403,9.17,97.72,643.87,57.29,7.88,1,0.48,8.75,2409,192,21.92,2409H,348.53,12.97,23.25,25.5,43.72,0,17.07,4.6,7566.57,1639,1750.00/360.10,7736.2,217.09,Plastic Products,
500133,ESABINDIA,Esab India Ltd.,10,2403,15.39,225.75,342.95,53.62,105.9,86,0,57.56,2409,338.65,43.16,2409H,668.26,11.12,87.61,8.44,73.72,0,14.8,1.54,7533.57,4989.9,6991.15/4618.65,7473.8,58.24,Electrodes & Welding Equipment,
543228,ROUTE,Route Mobile Ltd.,10,2403,62.79,204.55,4023.29,388.84,20.12,11,0,11.22,2412,1183.79,85.47,2412N,623.83,29.5,105.26,2.42,74.86,0,12.6,6.3,7529.79,1199.05,1942.00/1134.10,7101.05,58.54,IT - Software,
543490,GMRP&UI,GMR Power and Urban Infra Ltd.,5,2403,301.8,26.1,4488.98,27.38,10.69,0,7.54,139.86,2412,1611.51,-37.76,2412N,376.48,-40.13,696.54,152.45,50.54,21.01,6.2,71.48,7502.21,109.75,169.20/38.60,9304.77,7.16,Power Generation/Distribution,
533169,MANINFRA,Man InfraConstruction Ltd.,2,2403,74.25,41.28,1263.45,284.19,5.26,0.9,0.01,16.29,2412,242.33,129.75,2412N,263.92,-55.03,107.06,-16.96,66.62,0,6.71,37.53,7492.66,194,262.50/165.05,7250.74,41.61,Engineering - Construction,
534597,RTNINDIA,RattanIndia Enterprises Ltd.,2,2403,276.45,10.19,5609.64,424.45,3.7,0,0.65,74.01,2412,1921.49,-170.43,2412N,1035.47,23358.86,460.18,-22.22,74.86,8.57,6.1,138.23,7407.58,52.9,94.85/50.21,8043.96,19.27,Professional Services,
535648,JUSTDIAL,Just Dial Ltd.,10,2403,85.04,523.17,1042.91,362.93,42.67,0,0,9.47,2412,270.27,115.74,2412N,852.73,10.37,426.6,72.57,74.15,10.31,15.65,8.5,7404.88,891.8,1394.95/769.85,7250.74,13.99,Business Support,
543336,CHEMPLASTS,Chemplast Sanmar Ltd.,5,2403,79.06,176.56,3922.98,-158.43,-6.57,0,0.24,-3.72,2409,992.75,-31.26,2409H,1076.07,53.62,-10.61,0,54.99,0,39.01,15.81,7401.9,476.35,633.00/413.75,7860.51,0,Chemicals,
530305,,Piccadily Agro Industries Ltd.,10,2403,94.34,64.09,828.13,110.38,11.89,0,0.5,39.26,2412,205.72,24.49,2412N,614.62,13.08,64.28,-6.34,70.97,0,0.79,9.43,7399.5,745.15,1019.90/288.65,7374.43,65.22,Breweries & Distilleries,
524372,ORCHPHARMA,Orchid Pharma Ltd.,10,2403,50.72,250.68,819.37,95.06,18.68,0,0.11,9.72,2409,222.7,25.9,2409H,467.1,22.38,54.73,76.45,69.84,0,21.52,5.07,7392.31,1491.1,1998.00/813.10,7320.71,86.02,Pharmaceuticals & Drugs,
539787,HCG,Healthcare Global Enterprises Ltd.,10,2403,139.29,87.62,1912.12,40.93,2.44,0,0.34,2.95,2409,553.54,20.71,2409H,600.28,8.16,27.75,1.31,71.23,2.2,15.71,13.94,7347.92,533.35,563.15/310.10,7592.92,286.04,Hospital & Healthcare Services,
500135,EPL,EPL Ltd.,2,2403,63.7,30.78,3916.1,206.6,5.54,4.45,0.21,19.84,2409,1086.2,90.1,2409H,687.3,6.72,102.1,48.83,51.45,0,26.52,31.87,7326.86,239.45,289.70/169.85,7537.56,47.67,Plastic Products,
533248,GPPL,Gujarat Pipavav Port Ltd.,10,2403,483.44,43.63,988.43,332.52,7.32,10.9,0,16.96,2409,227.04,72.36,2409H,473.01,1.17,196.14,12.99,44.01,0,37.24,48.34,7312.03,152.15,250.50/138.20,6201.43,27.64,Port,
544014,HONASA,Honasa Consumer Ltd.,10,2403,324.24,35.49,1919.9,110.53,3.73,0,0,0,2409,461.82,-18.57,2409H,915.88,99.02,19.86,-47.36,35.03,0,33.9,32.48,7289.05,220.45,546.50/205.25,6879.75,153.39,Trading,
505283,KIRLPNU,Kirloskar Pneumatic Company Ltd.,2,2403,12.95,162.92,514.75,34.46,20.58,6.5,0,15.57,2412,183.81,18.99,2412N,1045.97,25.62,130.42,78.54,38.87,0,36.99,6.49,7252.3,1122.85,1817.50/611.00,7188.92,38.17,Compressors / Pumps,
530549,SHILPAMED,Shilpa Medicare Ltd.,1,2403,8.68,275.24,1151.6,36.73,3.1,0,0.07,1.26,2409,343.8,18.33,2409H,225.8,42.59,58.84,305.65,44.23,3.5,18.17,9.78,7236.04,745.5,959.95/357.95,7271.01,104.43,Pharmaceuticals & Drugs,
544044,INDIASHLTR,India Shelter Finance Corporation Ltd.,5,2403,53.53,230.88,829.62,247.6,23.06,0,1.5,14.09,2409,282.56,90.08,2409H,533.55,161.9,173.2,188.49,48,0,26.91,10.77,7235.62,674.3,798.00/522.90,11032.69,28.8,Finance - Housing,
509631,HEG,HEG Ltd.,2,2403,38.6,213.68,2394.9,230.01,59.98,22.5,0.15,5.63,2409,567.6,61.89,2409H,1139.06,-11.4,64.67,-59.41,55.78,0,19.15,19.3,7231.83,376.2,2744.60/359.10,7653.91,28.96,Electrodes & Welding Equipment,
538979,GREENLAM,Greenlam Industries Ltd.,1,2403,12.76,86.12,2306.35,138.01,11.44,1.65,0.4,14.83,2412,602.04,12.54,2412N,1646.46,6.11,73.11,-31.5,50.98,0,17.5,12.76,7189.42,570.2,661.65/431.05,7668.91,59.06,Laminates/Decoratives,
542904,UJJIVANSFB,Ujjivan Small Finance Bank Ltd.,10,2403,1931.43,30.54,5677.16,1281.5,6.63,0,0.53,31.7,2412,1591.07,108.62,2412N,4781.04,15.24,642.73,-32.48,0,0,24.46,193.45,7165.63,38.62,61.30/30.85,6818.13,7.68,Bank - Private,
505714,GABRIEL,Gabriel India Ltd.,1,2403,14.36,78.64,3402.63,178.75,12.89,4,0,19.71,2412,1016.57,60.11,2412N,2712.42,9.19,157.82,19.2,55,0,18.79,14.36,7086.67,492.1,559.40/272.00,7042.09,33.57,Auto Ancillary,
512179,SUNTECK,Sunteck Realty Ltd.,1,2403,14.65,149.59,564.85,70.83,4.24,1.5,0.14,3.04,2412,161.76,42.63,2412N,610.46,902.28,105.45,0,63.24,0,28.01,14.65,7024.15,496,698.35/379.90,7234.87,41.16,Construction - Real Estate,
538730,PDSL,PDS Ltd.,2,2403,26.35,50.23,10372.65,196.5,6,4.75,0.28,38.98,2412,3124.88,43.17,2412N,333.85,-22.66,57.33,51.52,61.52,0,10.89,14.11,6985.02,499.25,658.15/355.00,6602.53,67.09,Textile,
535754,ORIENTCEM,Orient Cement Ltd.,1,2403,20.49,85.93,3185.09,174.85,8.53,2.25,0.07,10.48,2412,643.35,10.14,2412N,1883.65,-18,49.17,-53.89,37.86,0,22.56,20.51,6981.94,340.7,379.40/181.65,7111.49,59.47,Cement & Construction Materials,
534976,VMART,V-Mart Retail Ltd.,10,2403,19.78,393.55,2785.6,-96.76,-48.92,0,0.15,-12.27,2412,1026.73,71.63,2412N,2473.78,16.85,27.26,0,44.29,0,49.77,1.98,6972.32,3518.5,4517.30/1814.30,7115.32,0,Retailing,
543596,TMB,Tamilnad Mercantile Bank Ltd.,10,2403,158.35,551.34,4847.91,1072.03,67.7,10,0.16,14.44,2412,1331.02,300.24,2412N,3949.58,9.89,890.71,8.76,0,0,6.35,15.84,6970.63,444.3,513.50/418.50,6041.65,6.15,Bank - Private,
502219,BORORENEW,Borosil Renewables Ltd.,1,2403,13.05,66.73,1369.28,-51.19,-1.27,0,0.41,-1.9,2409,372.42,-13.21,2409H,506.34,-2.25,8.98,13.89,61.59,0,6.37,13.06,6942.95,557.65,644.00/403.10,7260.82,0,Glass,
532630,GOKEX,Gokaldas Exports Ltd.,5,2403,31.69,284.54,2378.88,130.97,25.9,1,0.12,15.17,2409,929,28.16,2409H,1196.29,18.28,89.11,33.83,9.38,2.1,63.55,7.15,6940.82,968.85,1260.00/683.45,6935.47,44.6,Textile,
543657,ACI,Archean Chemical Industries Ltd.,2,2403,24.68,143.01,1330.09,318.97,26.12,3,0,20.6,2409,240.46,15.73,2409H,449.48,-29.06,70.33,-56.19,53.44,2.84,33.33,12.34,6940.34,544.85,838.20/505.00,6897.03,51.73,Chemicals,
533088,MHRIL,Mahindra Holidays & Resorts India Ltd.,10,2403,201.54,13.63,2704.6,116.63,8.96,0,0,0,2412,678.42,35.16,2412N,1038.96,7,142.99,-2.92,66.75,0,15.56,20.2,6939.98,354,504.35/304.00,6611.64,40.47,"Hotel, Resort & Restaurants",
533271,ASHOKA,Ashoka Buildcon Ltd.,5,2403,140.36,138.55,9798.46,539.49,15.76,0,0.38,12.33,2409,2488.93,462.3,2409H,3294.61,6.51,77.05,-12.09,54.48,0,23.98,28.07,6932.46,250.5,319.00/141.25,9022.43,20.37,Engineering - Construction,
505355,NESCO,Nesco Ltd.,2,2403,14.09,360.61,546,290.64,51.49,6,0,17.03,2412,177.77,93.75,2412N,540,10.38,286.6,11.23,68.54,0,8.27,7.05,6922.34,990.5,1081.00/755.10,6903.68,17.82,Engineering - Industrial Equipments,
532867,V2RETAIL,V2 Retail Ltd.,10,2403,34.59,97.81,1164.73,27.81,7.89,0,0.28,10.52,2412,590.94,51.19,2412N,1385.98,59.55,64.23,175.41,54.3,0,6.9,3.46,6905.07,1980.55,2095.00/335.30,6982.13,100.6,Retailing,
532891,PURVA,Puravankara Ltd.,5,2403,118.58,69.55,2185.26,49.15,1.41,0,1.15,1.93,2409,495.54,-24.93,2409H,573.23,58.21,-40.37,0,75,0,18.1,23.71,6901.06,295.1,565.00/175.05,8446.94,0,Construction - Real Estate,
531112,BALUFORGE,Balu Forge Industries Ltd.,10,2403,102.59,78.03,559.86,93.67,6.55,0,0.1,19.51,2409,222.88,48.14,2409H,280.37,63.34,55.98,101.76,54.71,0,12.13,10.94,6870.76,642.7,890.00/154.55,6696.88,88.27,Engineering - Industrial Equipments,
500338,PRSMJOHNSN,Prism Johnson Ltd.,10,2403,503.36,26.04,7587.51,147.3,3.78,0,1.18,14.65,2409,1685.38,-108.07,2409H,3154.13,-8.41,-78.5,-141.62,74.87,0,9.08,50.34,6868.3,136.65,246.10/126.75,7870.27,0,Cement & Construction Materials,
543306,DODLA,Dodla Dairy Ltd,10,2403,59.49,206.26,3125.47,166.74,25.87,0,0,16.08,2412,901.22,63.56,2412N,2533.66,16.28,190.28,63.5,59.69,0,29.86,6.03,6867.11,1168.4,1345.70/792.30,6780.36,30.77,Consumer Food,
502937,KESORAMIND,Kesoram Industries Ltd.,10,2403,310.66,6.65,3986.88,-384.09,-10.68,0,6.44,-68.7,2412,65.49,-69.17,2412N,811.63,-70.34,-207.67,0,43.34,22.15,21.03,31.07,6865.67,219.5,235.95/158.50,6860.22,0,Cement & Construction Materials,
532652,KTKBANK,The Karnataka Bank Ltd.,10,2403,377.26,299.77,8298.5,1306.61,34.63,5.5,0.43,14.48,2412,2243.02,283.55,2412N,6755.14,10.78,1020,-1.17,0,0,31.44,37.79,6835.1,182.45,262.65/174.00,3578.57,5.32,Bank - Private,
532531,STAR,Strides Pharma Science Ltd.,10,2403,91.9,383.25,4051.12,81.42,7.13,2.5,0.45,1.87,2412,1153.67,89.09,2412N,1715.63,11.72,34.16,188.87,26.82,14.55,45.41,9.22,6814.05,728.35,1675.25/530.70,8255.79,76.26,Pharmaceuticals & Drugs,
500413,THOMASCOOK,Thomas Cook (India) Ltd.,1,2403,47.04,40.82,7299.35,271.1,2.12,0.6,0.03,5.57,2412,2061.01,46.66,2412N,1674.53,-1.81,93.9,13.46,63.83,0,13.94,47.04,6768.78,144.4,264.00/139.95,5753.35,61.16,Travel Services,
532638,SHOPERSTOP,Shoppers Stop Ltd.,5,2403,54.98,30.24,4316.59,77.25,6.72,0,0.4,27.8,2412,1379.47,52.23,2412N,3413.26,6.22,4.27,-91.83,65.55,6.43,28.64,11,6754.33,598.3,943.65/562.65,6922.69,254.44,Retailing,
530117,PRIVISCL,Privi Speciality Chemicals Ltd.,10,2403,39.06,253.74,1752.23,95.43,25.06,0,0.96,11.23,2409,532.79,44.84,2409H,959.42,14.85,78.81,149.51,74.05,0,2.57,3.91,6740.66,1776.2,2030.00/975.00,7584.39,61.32,Chemicals,
532218,SOUTHBANK,The South Indian Bank Ltd.,1,2403,261.59,37.21,8612.8,1070.18,4.09,0.3,0.44,13.81,2412,2370.74,342,2412N,7039.87,11.07,960.69,22.77,0,0,18.69,261.63,6723.88,26.36,39.72/22.27,3976.27,5.52,Bank - Private,
544122,ENTERO,Entero Healthcare Solutions Ltd.,10,2403,43.49,382.4,3922.31,39.8,8.84,0,0,4.98,2409,1300.69,26.03,2409H,235.22,0,36.2,0,52.44,0,30.98,4.35,6717.81,1484.75,1583.00/974.45,6342.98,87.88,Trading,
533326,TEXRAIL,Texmaco Rail & Engineering Ltd.,1,2403,39.95,65.96,3502.87,96.18,2.82,0.5,0.25,5.88,2412,1326.14,69.88,2412N,3093.82,31.19,135.71,106.58,48.14,0,16.58,39.95,6715.05,163.25,296.60/141.85,7398.41,35.69,Railways Wagons,
512463,LLOYDSENT,Lloyds Enterprises Ltd.,1,2403,127.21,46.54,958.44,174.8,0.57,0,0.01,2.57,2409,385.49,40.58,2409H,343.81,423.41,14.48,-27.35,73.91,0,0.24,127.21,6667.22,53.5,62.50/27.30,6895.61,366.44,Trading,
501455,GREAVESCOT,Greaves Cotton Ltd.,2,2403,46.4,59.94,2633.19,-366.37,12.26,2,0,24.28,2412,750.6,6.68,2412N,1414.61,9.04,124.06,-49.34,55.88,0,5.9,23.25,6661.76,288.1,319.50/112.50,6614.19,40.94,Diesel Engines,
543985,ZAGGLE,Zaggle Prepaid Ocean Services Ltd.,1,2403,12.25,90.34,775.6,44.02,3.59,0,0.13,14.83,2409,302.56,20.26,2409H,554.76,83.26,35.28,265.96,40.09,0,22.39,13.42,6651.88,486.3,597.00/228.10,6524.68,109.46,Fintech,
532493,ASTRAMICRO,Astra Microwave Products Ltd.,2,2403,18.99,103.18,908.82,109.04,11.9,2,0.23,13.94,2409,229.61,24.33,2409H,382.78,18.92,29.68,44.4,6.54,0,20.55,9.49,6639.03,704.5,1059.75/510.65,6869.03,83.53,Defence,
500285,SPICEJET,SpiceJet Ltd.,10,2403,684.34,2.94,7085.31,-423.71,-5.98,0,-0.41,0,2406,1708.24,158.19,2406Q,1695.52,-15.3,149.96,-26.69,29.13,11.74,23.3,128.17,6604.53,49.85,79.90/43.61,7558.58,14.62,Airlines,
500039,BANCOINDIA,Banco Products (India) Ltd.,2,2403,14.3,57.45,2768.43,271.4,35.7,20,0.01,34.68,2409,894.93,138.7,2409H,539.64,4.95,65.73,-53.42,67.88,0,3.97,14.3,6547.53,469.25,1189.60/388.10,6538.46,28.17,Auto Ancillary,
505509,RESPONIND,Responsive Industries Ltd.,1,2403,26.66,35.12,1086.97,161.27,1.19,0.1,0.21,3.48,2409,349.52,49.28,2409H,275.44,-8.9,15.64,21.63,58.58,1.06,35.99,26.66,6526.58,243.05,338.80/230.55,6706.36,268.39,Plastic Products,
539807,INFIBEAM,Infibeam Avenues Ltd.,1,2403,278.2,11.75,3171.09,157.97,0.53,0.05,0,4.93,2412,1070.35,60.5,2412N,2628.68,14.42,117.86,12.44,27.36,0,7.32,278.91,6515.44,23.15,42.50/20.91,6233.21,40.12,Fintech,
519126,HNDFDS,Hindustan Foods Ltd.,2,2403,22.91,71.01,2754.71,93.02,6.83,0,0.91,16.91,2409,883.2,22.93,2409H,1324.34,18.39,46.17,17.36,62.22,0,19.52,11.75,6514.92,558.2,685.70/460.75,6962.21,102.29,Consumer Food,
530813,KRBL,KRBL Ltd.,1,2403,22.89,216.08,5384.69,595.86,26.01,4,0.1,12.49,2409,1270.48,102.67,2409H,2469.66,-5.99,189.02,-45.66,60.17,0,11.87,22.89,6511.92,286.8,368.80/255.65,6467.92,21.68,Consumer Food,
532808,PGIL,Pearl Global Industries Ltd.,5,2403,21.79,121.74,3436.15,169.12,6.48,0,0.64,7.6,2409,1201.92,55.63,2409H,563.22,18.32,27.46,114.81,62.82,0,16.43,4.59,6507.31,1436.45,1718.05/524.90,6619.81,161.39,Textile,
542484,ARVINDFASN,Arvind Fashions Ltd.,4,2403,53.19,176.26,4259.12,137.11,-0.85,1.25,0.05,-0.49,2412,1202.76,46.52,2412N,515.89,8.12,54.91,0,35.19,2.93,31.81,13.33,6481.3,479.45,639.45/385.00,6580.94,130.27,Retailing,
540047,DBL,Dilip Buildcon Ltd.,10,2403,146.22,366.7,12011.9,201.04,28.86,0,0.37,8.74,2409,2461.35,265.86,2409H,4534.82,-9.94,176.36,-13.14,70.15,9.94,12.65,14.62,6467.82,449.05,588.40/341.65,8757,21.88,Construction - Real Estate,
507717,DHANUKA,Dhanuka Agritech Ltd.,2,2403,9.12,291.11,1758.54,239.09,52.46,14,0,20.64,2412,445.27,55.04,2412N,1593.13,14.59,221.46,22.98,70.29,0,20.9,4.51,6464.37,1450,1926.40/940.90,6518.51,23.4,Pesticides & Agrochemicals,
500171,GHCL,GHCL Ltd.,10,2403,95.72,348.08,3446.54,793.9,82.9,12,0.07,23.08,2412,778.73,168.42,2412N,2402.01,-8.31,473.61,-29.2,19.04,0.21,35.76,9.58,6444.78,712.4,779.30/434.95,6138.16,11.4,Chemicals,
533286,MOIL,MOIL Ltd.,10,2403,203.48,127.94,1038.07,248.22,14.42,6.05,0,12.49,2409,267.7,51.38,2409H,784.74,7.91,202.31,36.61,64.68,0,11.36,20.35,6444.38,325.3,588.35/259.50,5437.03,22.56,Mining & Minerals,
544129,JUNIPER,Juniper Hotels Ltd.,10,2403,222.5,117.48,817.66,23.8,0.41,0,0.25,0.62,2409,214.52,-27.82,2409H,357.76,0,-4.63,0,77.53,0,19.03,22.25,6401.39,283.6,538.00/272.55,6765.24,204.85,"Hotel, Resort & Restaurants",
517498,WEBELSOLAR,Websol Energy System Ltd.,10,2403,42.21,44.66,25.86,-120.96,-28.66,0,1.7,-80.91,2409,143.55,41.98,2409H,255.15,141650,64.86,0,27.71,25.78,2.55,4.22,6391.52,1581.6,1865.75/320.10,6502.72,1061.41,Electronics - Components,
540293,PRICOLLTD,Pricol Ltd.,1,2403,12.19,75.28,2271.78,140.61,10.74,0,0.06,17.67,2412,633.8,41.45,2412N,1905.21,13.76,114.47,30.91,38.51,0,32.27,12.19,6337.84,526.45,598.85/330.50,6377.88,40.62,Auto Ancillary,
541974,MANORAMA,Manorama Industries Ltd.,2,2403,11.92,68.5,457.08,40.11,6.73,0.4,1.03,12.66,2412,209.21,30.47,2412N,538.04,64.16,69.78,152.82,54.42,0,7.2,5.96,6337.17,1062.45,2138.00/289.40,6607.94,76.95,Solvent  Extraction,
543965,TVSSCS,TVS Supply Chain Solutions Ltd.,1,2403,44.05,58.99,9199.98,-94.78,2.39,0,0.1,5.75,2409,2512.88,9.97,2409H,926.97,-6.55,38.11,-33.13,43.04,3.8,6.37,44.11,6330.69,143.05,217.35/137.35,6447.69,124.16,Logistics,
543532,ETHOSLTD,Ethos Ltd.,10,2403,24.48,378.37,998.99,82.62,33.21,0,0.01,10.74,2409,297.13,21.34,2409H,570.38,22.87,44.31,21.63,50.79,0,29.18,2.45,6327.22,2523.2,3514.95/2150.00,6066.16,97.54,Retailing,
543952,NIITMTS,NIIT Learning Systems Ltd. ,2,2403,27.08,48.71,1553.51,213.24,7.54,5.25,0,20.3,2412,418.88,61.73,2412N,353.52,20.86,106.11,33.64,34.48,0,39.16,13.6,6307.61,468.45,576.00/388.00,6303.96,49.39,IT - Software,
539302,POWERMECH,Power Mech Projects Ltd.,10,2403,15.81,613.93,4206.65,252.24,152.21,0,0.19,15.87,2409,1035.49,70.16,2409H,1812.54,2.97,121.9,22.88,58.28,0,28.36,3.16,6306.82,2033.5,7450.00/1750.00,6443.65,15.84,Engineering - Construction,
523323,KOVAI,Kovai Medical Center & Hospital Ltd.,10,2403,10.94,889.72,592.37,57.98,164.26,10,0.31,22.36,2409,344,50.69,2409H,659.1,14.16,96.44,29.53,56.55,0,4.99,1.09,6291.96,6000,6400.00/3250.25,6423.13,44.17,Hospital & Healthcare Services,
532313,MAHLIFE,Mahindra Lifespace Developers Ltd.,10,2403,155.01,98.42,212.09,-81.18,-2.5,2.65,0.56,-2.47,2412,167.28,-32.43,2412N,345.63,2041.45,23.39,0,51.15,0,30.7,15.51,6231.43,395,679.15/370.00,7003.59,352.9,Construction - Real Estate,
504918,SANDUMA,Sandur Manganese & Iron Ores Ltd.,10,2403,162.04,143.1,1252.13,238.64,14.69,1,0.06,11.64,2409,260.25,32.34,2409H,861.92,57.47,178.47,169.8,74.22,0,2.54,16.2,6222.14,389.4,636.15/330.60,6225.06,18.52,Mining & Minerals,
544021,PROTEAN,Protean e-Gov Technologies Ltd.,10,2403,40.45,240.96,882.04,97.29,24.81,10,0,11.33,2412,202.31,22.93,2412N,617.65,40.77,73.16,49,0,0,36.9,4.05,6211.37,1469.65,2225.00/930.00,6052.18,63.57,BPO/ITeS,
540205,AVL,Aditya Vision Ltd.,1,2403,12.81,44.03,1743.29,77.07,60.16,9,0.26,25.12,2412,508.45,24.22,2412N,1773.08,29.65,89.51,29.31,53.23,0,22.49,12.87,6202.85,483.9,4969.00/408.55,6172.68,9.63,Retailing,
543434,SUPRIYA,Supriya Lifescience Ltd.,2,2403,16.1,118.37,570.37,119.11,14.8,0.8,0,15.73,2412,185.65,46.78,2412N,512.38,24.31,137.57,67.4,68.3,0,11.44,8.05,6187.12,758.3,835.35/293.25,6102.8,34.97,Pharmaceuticals & Drugs,
544192,IXIGO,Le Travenues Technology Ltd.,1,2403,37.3,15.19,655.87,78.97,1.45,0,0.1,14.73,2412,241.76,17.4,2412N,629.15,0,43.33,0,0,0,69.26,38.83,6168.41,160.9,196.45/118.75,6028.91,115.67,Travel Services,
532162,JKPAPER,JK Paper Ltd.,10,2403,169.4,281.01,6659.23,1133.2,53.27,8.5,0.4,21.68,2412,1631.99,65.29,2412N,4292.67,-1.54,291.16,-56.72,49.63,0,17.52,16.94,6161.16,348.8,639.15/319.20,7773.73,11.34,Paper & Paper Products,
505872,,WPIL Ltd.,1,2403,9.77,83.75,1664.4,678.51,145.42,40,0.18,20.05,2409,490.89,68.71,2409H,569.16,54.86,77.43,70.21,70.8,0,8.25,9.77,6146.42,614.05,4848.00/395.25,6302.33,9.42,Compressors / Pumps,
543277,LXCHEM,Laxmi Organic Industries Ltd.,2,2403,55.16,70.81,2865.01,120.53,5.64,0.6,0.07,9.71,2412,786.34,29.31,2412N,2229.29,10.35,130.7,29.95,69.38,0,5.44,27.7,6145.77,223.15,325.50/208.60,6233.81,33.2,Chemicals,
532835,ICRA,ICRA Ltd.,10,2403,9.65,752.03,446.11,152.24,127.61,100,0,16.68,2409,126.12,37.11,2409H,135.28,16.23,75.04,8.15,51.87,0,32.96,0.97,6131.81,6330,7700.00/4990.00,6002.38,56.25,Ratings,
514446,,LS Industries Ltd.,1,2403,84.88,0.49,0.45,-3.32,-0.04,0,0,-5.29,2412,0,3.2,2412N,0.01,-97.3,-19.7,0,74.28,0,1.34,84.88,6086.03,75.28,267.50/22.50,6082.79,0,Textile - Weaving,
543258,INDIGOPNTS,Indigo Paints Ltd.,10,2403,47.62,199.95,1306.09,148.83,31.22,3.5,0,17.82,2409,299.53,22.26,2409H,582.5,6.4,50.58,-11.92,53.92,0,29.56,4.76,6041.27,1275,1720.00/1165.75,6022.01,58.33,Paints,
521016,ICIL,Indo Count Industries Ltd.,2,2403,39.61,109.22,3557.07,337.93,16.17,2.2,0.45,16.8,2409,1035.85,81.54,2409H,1897.36,16.02,162.11,-5.48,58.74,0,14.91,19.81,6034.72,305.8,450.45/258.00,7221.08,23.8,Textile,
533553,TDPOWERSYS,TD Power Systems Ltd.,2,2403,31.23,48.92,1000.52,118.35,7.95,1.1,0,19.19,2409,306.44,41.27,2409H,568.04,16.96,72.57,19.69,34.27,0,44.7,15.62,6021.66,381.5,482.60/256.75,5823.56,55.45,Electric Equipment,
532804,TIIL,Technocraft Industries (India) Ltd.,10,2403,22.96,579.93,2181.63,279.24,73.69,0,0.29,13.4,2409,628.56,71.21,2409H,977.63,23.46,128.03,39.35,74.75,0,7.38,2.27,6019.4,2675.55,3939.00/1502.10,6325.54,36.53,Steel & Iron Products,
543626,EMIL,Electronics Mart India Ltd.,10,2403,384.75,38.18,6285.41,183.95,4.78,0,0.52,14.41,2409,1386.1,24.54,2409H,3361.03,11.95,97.04,-0.61,65.17,0,27.19,38.47,6002.08,156.9,261.75/139.85,6518.74,43.87,Retailing,
533122,RTNPOWER,RattanIndia Power Ltd.,10,2403,5370.11,8.7,3364,8896.75,-1.91,0,0.77,-20.18,2412,733.32,4.33,2412N,2347.58,-4.18,91.54,37.72,44.06,39.06,11.5,537.01,5971.56,11.31,21.13/7.90,8951.88,0,Power Generation/Distribution,
540717,,Polo Queen Industrial & Fintech Ltd.,2,2403,67.15,4.88,68.44,2.87,0.04,0,0.09,0.78,2409,23.25,0.67,2409H,49.02,74.15,0.81,35.28,74.92,0,0,33.58,5850.44,165.55,200.65/36.20,5861.69,5829.23,Trading,
532884,REFEX,Refex Industries Ltd.,2,2403,23.14,83.14,1382.87,92.98,8.73,0.5,0.2,25.67,2412,717.13,50.05,2412N,1817.7,75.93,132.32,102.97,53.49,6.06,1.76,12.89,5848.08,451.95,696.00/124.55,5941,32.58,Industrial  Gases & Fuels,
500185,HCC,Hindustan Construction Company Ltd.,1,2403,151.31,10.64,7006.71,436.77,1.18,0,1.89,21.75,2409,1406.91,43.81,2409H,2468.7,4.18,72.95,2.31,16.72,13.19,20.78,181.94,5812.93,31.92,57.46/28.20,7031.04,46.23,Engineering - Construction,
